Via;Numero Civico;Citt…;Provincia;Paese;Id(Field utile solo al fine dell'ordinamento) ;Quartiere;Longitudine(X);Latitudine(Y);StAddr;CAP;Anno Accertamento;Mese Accertamento;Giorno Accertamento;Numero Verbali;Descrizione Sanzione;Descrizione Paragrafo;Descrizione Capitolo;Descrizione Prontuario
Parco M. Carrara;0;Torino;TO;Italia;382;Madonna del Pilone;7.720377767;45.06850535;Piazza Francesco Carrara;10132;2017;1;29;1;ART. 7 C. 1 LETT. R COMPORTAMENTI VIETATI REGOLAMENTO POLIZIA URBANA;COMPORTAMENTI VIETATI;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA
Parco M. Carrara;0;Torino;TO;Italia;881;Madonna del Pilone;7.720377767;45.06850535;Piazza Francesco Carrara;10132;2017;2;24;1;ARTT. 80?87 FRUIZIONE PARCHI E GIARDINI PUBBLICI REGOLAMENTO VERDE PUBBLICO E PRIVATO;FRUIZIONE PARCHI E GIARDINI PUBBLICI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Parco M. Carrara;0;Torino;TO;Italia;2782;Madonna del Pilone;7.720377767;45.06850535;Piazza Francesco Carrara;10132;2017;7;8;1;ART. 80 DIVIETI DI UTILIZZO IMPROPRIO S.VERDI REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETI DI UTILIZZO IMPROPRIO S.VERDI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Parco M. Carrara;0;Torino;TO;Italia;2951;Madonna del Pilone;7.720377767;45.06850535;Piazza Francesco Carrara;10132;2017;7;20;1;ART. 24 PUNTO 1 OBBLIGO DI RACCOLTA DEIEZIONI SOLIDE REGOLAMENTO TUTELA E BENESSERE ANIMALI;OBBLIGO DI RACCOLTA DEIEZIONI SOLIDE;CANI;REGOLAMENTO TUTELA E BENESSERE ANIMALI
Parco M. Carrara;0;Torino;TO;Italia;3073;Madonna del Pilone;7.720377767;45.06850535;Piazza Francesco Carrara;10132;2017;7;29;2;ARTT. 80?87 FRUIZIONE PARCHI E GIARDINI PUBBLICI REGOLAMENTO VERDE PUBBLICO E PRIVATO;FRUIZIONE PARCHI E GIARDINI PUBBLICI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Parco M. Carrara;0;Torino;TO;Italia;3089;Madonna del Pilone;7.720377767;45.06850535;Piazza Francesco Carrara;10132;2017;7;31;1;ART. 80 DIVIETI DI UTILIZZO IMPROPRIO S.VERDI REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETI DI UTILIZZO IMPROPRIO S.VERDI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Parco M. Carrara;0;Torino;TO;Italia;3090;Madonna del Pilone;7.720377767;45.06850535;Piazza Francesco Carrara;10132;2017;7;31;1;ART. 80 DIVIETI DI UTILIZZO IMPROPRIO S.VERDI REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETI DI UTILIZZO IMPROPRIO S.VERDI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Parco M. Carrara;0;Torino;TO;Italia;3225;Madonna del Pilone;7.720377767;45.06850535;Piazza Francesco Carrara;10132;2017;8;13;1;ARTT. 80?87 FRUIZIONE PARCHI E GIARDINI PUBBLICI REGOLAMENTO VERDE PUBBLICO E PRIVATO;FRUIZIONE PARCHI E GIARDINI PUBBLICI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Parco M. Carrara;0;Torino;TO;Italia;3271;Madonna del Pilone;7.720377767;45.06850535;Piazza Francesco Carrara;10132;2017;8;20;3;ART. 16 C. 10 ATTIVITA' CONSENTITE IN PARCHI PUBBL. REGOLAMENTO POLIZIA URBANA;ATTIVITA' CONSENTITE IN PARCHI PUBBL.;DISP. PART. SALVAGUARDIA DEL VERDE;REGOLAMENTO POLIZIA URBANA
Parco M. Carrara;0;Torino;TO;Italia;3331;Madonna del Pilone;7.720377767;45.06850535;Piazza Francesco Carrara;10132;2017;8;27;1;ART. 21 PUNTO 2 ACCESSO GIARDINI, PARCHI ED AREE PUBBL. REGOLAMENTO TUTELA E BENESSERE ANIMALI;ACCESSO GIARDINI, PARCHI ED AREE PUBBL.;CANI;REGOLAMENTO TUTELA E BENESSERE ANIMALI
Parco M. Carrara;0;Torino;TO;Italia;3595;Madonna del Pilone;7.720377767;45.06850535;Piazza Francesco Carrara;10132;2017;9;17;1;ART. 21 PUNTO 2 ACCESSO GIARDINI, PARCHI ED AREE PUBBL. REGOLAMENTO TUTELA E BENESSERE ANIMALI;ACCESSO GIARDINI, PARCHI ED AREE PUBBL.;CANI;REGOLAMENTO TUTELA E BENESSERE ANIMALI
Parco Pietro Colletta;0;Torino;TO;Italia;3226;Vanchiglia;7.719738787;45.07701085;Lungo Dora Pietro Colletta;10153;2017;8;13;1;ART. 80 DIVIETI DI UTILIZZO IMPROPRIO S.VERDI REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETI DI UTILIZZO IMPROPRIO S.VERDI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Parco Pietro Colletta;0;Torino;TO;Italia;3227;Vanchiglia;7.719738787;45.07701085;Lungo Dora Pietro Colletta;10153;2017;8;13;1;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Parco Pietro Colletta;0;Torino;TO;Italia;3272;Vanchiglia;7.719738787;45.07701085;Lungo Dora Pietro Colletta;10153;2017;8;20;2;ART. 80 DIVIETI DI UTILIZZO IMPROPRIO S.VERDI REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETI DI UTILIZZO IMPROPRIO S.VERDI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Parco Pietro Colletta;0;Torino;TO;Italia;3397;Vanchiglia;7.719738787;45.07701085;Lungo Dora Pietro Colletta;10153;2017;9;3;1;ART. 80 DIVIETI DI UTILIZZO IMPROPRIO S.VERDI REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETI DI UTILIZZO IMPROPRIO S.VERDI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Parco Vittime Del Rogo 6/12/2007;0;Torino;TO;Italia;2975;Parella;7.723260658;44.97432328;Via Vittime del Vajont 6;10024;2017;7;22;1;ART. 80 DIVIETI DI UTILIZZO IMPROPRIO S.VERDI REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETI DI UTILIZZO IMPROPRIO S.VERDI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Piazza Adriano;0;Torino;TO;Italia;2154;Cenisia;7.654546212;45.0720715;Piazza Adriano;10138;2017;5;23;1;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE
Piazza Adriano;0;Torino;TO;Italia;2756;Cenisia;7.654546212;45.0720715;Piazza Adriano;10138;2017;7;6;1;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE
Piazza Adriano;0;Torino;TO;Italia;2939;Cenisia;7.654546212;45.0720715;Piazza Adriano;10138;2017;7;19;1;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE
Piazza Adriano;0;Torino;TO;Italia;3514;Cenisia;7.654546212;45.0720715;Piazza Adriano;10138;2017;9;12;1;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Piazza Adriano;0;Torino;TO;Italia;4254;Cenisia;7.654546212;45.0720715;Piazza Adriano;10138;2017;10;24;1;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE
Piazza Adriano;1;Torino;TO;Italia;2599;Cenisia;7.654878021;45.07061258;Piazza Adriano 1;10138;2017;6;23;1;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE
Piazza Adriano;7;Torino;TO;Italia;187;Cenisia;7.653716202;45.07115179;Piazza Adriano 7;10139;2017;1;17;1;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Piazza Amedeo Peyron;15;Torino;TO;Italia;557;San Donato;7.661088404;45.07856727;Piazza Amedeo Peyron 15;10143;2017;2;7;1;ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Piazza Arturo Graf;132;Torino;TO;Italia;4154;San Salvario;7.673127386;45.04401456;Piazza Arturo Graf 132;10126;2017;10;19;1;ART. 62 C. 6 OCCUPAZIONE SUOLO PUBBLICO REGOLAMENTO EDILIZIO;OCCUPAZIONE SUOLO PUBBLICO;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO
Piazza Bengasi;15;Torino;TO;Italia;1297;Nizza Millefonti;7.662058868;45.01660933;Piazza Bengasi 15;10127;2017;3;21;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Piazza Bengasi;22;Torino;TO;Italia;530;Nizza Millefonti;7.660411549;45.01650477;Piazza Bengasi 22;10127;2017;2;6;1;ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Piazza Borgo Dora;45;Torino;TO;Italia;2865;Aurora;7.68429703;45.08115702;Piazza Borgo Dora 45;10152;2017;7;13;1;ART. 7 C. 1 LETT. Q COMPORTAMENTI VIETATI REGOLAMENTO POLIZIA URBANA;COMPORTAMENTI VIETATI;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA
Piazza Borgo Dora;61;Torino;TO;Italia;1108;Aurora;7.684628229;45.08168792;Piazza Borgo Dora 61;10152;2017;3;9;1;ART. 7 C. 1 LETT. Q COMPORTAMENTI VIETATI REGOLAMENTO POLIZIA URBANA;COMPORTAMENTI VIETATI;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA
Piazza C. Bozzolo;0;Torino;TO;Italia;4901;Nizza Millefonti;7.6712699;45.03708943;Piazza Camillo Bozzolo;10126;2017;12;5;1;ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Piazza C. Di Robilant;8;Torino;TO;Italia;2819;San Paolo;7.644657731;45.06095429;Piazza Carlo di Robilant 8;10141;2017;7;11;1;ART. 40 C. 2 SPECIE COLUMBA LIVIA DOMESTICA REGOLAMENTO TUTELA E BENESSERE ANIMALI;SPECIE COLUMBA LIVIA DOMESTICA;ALTRE SPECIE ANIMALI;REGOLAMENTO TUTELA E BENESSERE ANIMALI
Piazza C. Montanari;160;Torino;TO;Italia;1673;Santa Rita;7.642724983;45.03970367;Piazza Carlo Montanari 160;10137;2017;4;19;1;ART. 21 PUNTO 2 ACCESSO GIARDINI, PARCHI ED AREE PUBBL. REGOLAMENTO TUTELA E BENESSERE ANIMALI;ACCESSO GIARDINI, PARCHI ED AREE PUBBL.;CANI;REGOLAMENTO TUTELA E BENESSERE ANIMALI
Piazza Carlo Emanuele Ii;0;Torino;TO;Italia;257;Centro;7.688593986;45.06601301;Piazza Carlo Emanuele II;10123;2017;1;21;1;ART. 4 C. 2 IN REL ART. 28 C. 4 PUNTO CIMP MANCATA ESIBIZIONE AUTORIZZAZIONE REGOLAMENTO CANONE INIZIATIVE MEZZI PUBBLICITARI;MANCATA ESIBIZIONE AUTORIZZAZIONE;ATTIVITA' SANZIONATORIA;REGOLAMENTO CANONE INIZIATIVE MEZZI PUBBLICITARI
Piazza Carlo Emanuele Ii;0;Torino;TO;Italia;258;Centro;7.688593986;45.06601301;Piazza Carlo Emanuele II;10123;2017;1;21;1;ART. 6 OCCUPAZIONE ABUSIVA REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS;OCCUPAZIONE ABUSIVA;OCCUPAZIONE NO SEDIME STRADALE;REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS
Piazza Carlo Emanuele Ii;0;Torino;TO;Italia;264;Centro;7.688593986;45.06601301;Piazza Carlo Emanuele II;10123;2017;1;21;1;ARTT. 6 C. 7?14 C. 1 COMUNICAZIONE REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS;COMUNICAZIONE;OCCUPAZIONE SEDIME STRADALE;REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS
Piazza Carlo Emanuele Ii;0;Torino;TO;Italia;265;Centro;7.688593986;45.06601301;Piazza Carlo Emanuele II;10123;2017;1;21;1;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Piazza Carlo Emanuele Ii;0;Torino;TO;Italia;2682;Centro;7.688593986;45.06601301;Piazza Carlo Emanuele II;10123;2017;7;1;1;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Piazza Carlo Emanuele Ii;17;Torino;TO;Italia;259;Centro;7.688090765;45.06632129;Piazza Carlo Emanuele II 17;10123;2017;1;21;1;ARTT. 6 C. 7?14 C. 1 COMUNICAZIONE REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS;COMUNICAZIONE;OCCUPAZIONE SEDIME STRADALE;REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS
Piazza Carlo Emanuele Ii;17;Torino;TO;Italia;266;Centro;7.688090765;45.06632129;Piazza Carlo Emanuele II 17;10123;2017;1;21;1;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Piazza Carlo Emanuele Ii;19;Torino;TO;Italia;267;Centro;7.688372438;45.06667141;Piazza Carlo Emanuele II 19;10123;2017;1;21;1;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Piazza Carlo Emanuele Ii;21;Torino;TO;Italia;281;Centro;7.688518195;45.06692659;Piazza Carlo Emanuele II 21;10123;2017;1;23;1;ART. 5 C. 8 RILASCIO?RINNOVO CONC. E AUTOR. REGOLAMENTO C.O.S.A.P.;RILASCIO?RINNOVO CONC. E AUTOR.;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Piazza Carlo Felice;0;Torino;TO;Italia;1164;Centro;7.679143318;45.0637629;Piazza Carlo Felice;10121;2017;3;13;1;ART. 22 C. 2 OPERATORI DEL PROPRIO INGEGNO REGOLAMENTO POLIZIA URBANA;OPERATORI DEL PROPRIO INGEGNO;DISP. PART. PER MANIFESTAZIONI VARIE;REGOLAMENTO POLIZIA URBANA
Piazza Carlo Felice;0;Torino;TO;Italia;1173;Centro;7.679143318;45.0637629;Piazza Carlo Felice;10121;2017;3;13;1;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Piazza Carlo Felice;0;Torino;TO;Italia;1743;Centro;7.679143318;45.0637629;Piazza Carlo Felice;10121;2017;4;25;1;ART. 21 PUNTO 2 ACCESSO GIARDINI, PARCHI ED AREE PUBBL. REGOLAMENTO TUTELA E BENESSERE ANIMALI;ACCESSO GIARDINI, PARCHI ED AREE PUBBL.;CANI;REGOLAMENTO TUTELA E BENESSERE ANIMALI
Piazza Carlo Felice;17;Torino;TO;Italia;2746;Centro;7.680256799;45.0640279;Piazza Carlo Felice 17;10123;2017;7;5;1;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Piazza Carlo Felice;17;Torino;TO;Italia;4667;Centro;7.680256799;45.0640279;Piazza Carlo Felice 17;10123;2017;11;18;1;ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Piazza Carlo Felice;60;Torino;TO;Italia;3552;Centro;7.678924387;45.06354577;Piazza Carlo Felice 60;10121;2017;9;14;1;ARTT. 28 C. 2?29 C. 1 AUTORIZZAZIONI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Piazza Carlo Felice;60;Torino;TO;Italia;4923;Centro;7.678924387;45.06354577;Piazza Carlo Felice 60;10121;2017;12;6;1;ARTT. 28 C. 2?29 C. 1 AUTORIZZAZIONI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Piazza Carlo Felice;67;Torino;TO;Italia;359;Centro;7.67987464;45.06314929;Piazza Carlo Felice 67;10123;2017;1;27;1;ART. 57 RISERVE DI PARCHEGGIO REGOLAMENTO C.O.S.A.P.;RISERVE DI PARCHEGGIO;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Piazza Carlo Felice;67;Torino;TO;Italia;799;Centro;7.67987464;45.06314929;Piazza Carlo Felice 67;10123;2017;2;19;2;ART. 57 RISERVE DI PARCHEGGIO REGOLAMENTO C.O.S.A.P.;RISERVE DI PARCHEGGIO;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Piazza Carlo Felice;80;Torino;TO;Italia;2424;Centro;7.678701939;45.06327675;Piazza Carlo Felice 80;10121;2017;6;11;1;ARTT. 28 C. 15 E 16 ? 29 C. 2 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Piazza Carlo Felice;80;Torino;TO;Italia;2428;Centro;7.678701939;45.06327675;Piazza Carlo Felice 80;10121;2017;6;11;1;ARTT. 28 C. 15/16?29 C. 2 SALVAGUARDIA ZONE ARTISTICHE E STORICHE ATTIVITA' PRODUTTIVE?D.L.vo 114/98;SALVAGUARDIA ZONE ARTISTICHE E STORICHE;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Piazza Carlo Felice;80;Torino;TO;Italia;3355;Centro;7.678701939;45.06327675;Piazza Carlo Felice 80;10121;2017;8;30;1;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Piazza Castello;0;Torino;TO;Italia;1142;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;3;11;1;ARTT. 28 C. 3 ? 29 C. 1 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Piazza Castello;0;Torino;TO;Italia;1298;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;3;21;1;ART. 21 PUNTO 2 ACCESSO GIARDINI, PARCHI ED AREE PUBBL. REGOLAMENTO TUTELA E BENESSERE ANIMALI;ACCESSO GIARDINI, PARCHI ED AREE PUBBL.;CANI;REGOLAMENTO TUTELA E BENESSERE ANIMALI
Piazza Castello;0;Torino;TO;Italia;1471;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;4;4;1;ARTT. 28 C. 2?29 C. 1 AUTORIZZAZIONI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Piazza Castello;0;Torino;TO;Italia;1655;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;4;17;1;ARTT. 28 C. 2?29 C. 1 AUTORIZZAZIONI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Piazza Castello;0;Torino;TO;Italia;1820;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;4;29;1;ARTT. 28 C. 2?29 C. 1 AUTORIZZAZIONI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Piazza Castello;0;Torino;TO;Italia;1876;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;5;4;1;ART. 21 C. 4 CARATTERISTICHE VEICOLI REGOLAMENTO TAXI;CARATTERISTICHE VEICOLI;REG.SERV.PUBBLICO PIAZZA CON AUTOVETTURA;REGOLAMENTO TAXI
Piazza Castello;0;Torino;TO;Italia;1980;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;5;11;1;ART. 34 C. 1 TASSAMETRO REGOLAMENTO TAXI;TASSAMETRO;REG.SERV.PUBBLICO PIAZZA CON AUTOVETTURA;REGOLAMENTO TAXI
Piazza Castello;0;Torino;TO;Italia;1981;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;5;11;3;ART. 34 C. 5 D.C.P N? 85?265268 21/06/05 E SUCC. MOD REGOLAMENTO TAXI AREA METROPOLITANA;D.C.P N? 85?265268 21/06/05 E SUCC. MOD;TASSAMETRO E CONTACHILOMETRI;REGOLAMENTO TAXI AREA METROPOLITANA
Piazza Castello;0;Torino;TO;Italia;2001;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;5;12;1;ARTT. 28 C. 15 E 16 ? 29 C. 2 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Piazza Castello;0;Torino;TO;Italia;2053;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;5;16;1;ARTT. 28 C. 15/16?29 C. 2 SALVAGUARDIA ZONE ARTISTICHE E STORICHE ATTIVITA' PRODUTTIVE?D.L.vo 114/98;SALVAGUARDIA ZONE ARTISTICHE E STORICHE;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Piazza Castello;0;Torino;TO;Italia;2054;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;5;16;1;ARTT. 28 C. 3 ? 29 C. 1 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Piazza Castello;0;Torino;TO;Italia;2131;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;5;20;1;ART. 21 C. 4 CARATTERISTICHE VEICOLI REGOLAMENTO TAXI;CARATTERISTICHE VEICOLI;REG.SERV.PUBBLICO PIAZZA CON AUTOVETTURA;REGOLAMENTO TAXI
Piazza Castello;0;Torino;TO;Italia;2205;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;5;26;1;ART. 688 C. P. MANIFESTA UBRIACHEZZA ART. DEPENALIZZATO CODICE PENALE;MANIFESTA UBRIACHEZZA ART. DEPENALIZZATO;COMPORTAMENTO IN LUOGO PUBBLICO;CODICE PENALE
Piazza Castello;0;Torino;TO;Italia;2289;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;6;3;2;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Piazza Castello;0;Torino;TO;Italia;2290;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;6;3;4;ARTT. 28 C. 3 ? 29 C. 1 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Piazza Castello;0;Torino;TO;Italia;2291;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;6;3;1;ARTT. 28 C. 15 E 16 ? 29 C. 2 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Piazza Castello;0;Torino;TO;Italia;2292;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;6;3;1;ARTT. 28 C. 2?29 C. 1 AUTORIZZAZIONI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Piazza Castello;0;Torino;TO;Italia;2293;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;6;3;3;ARTT. 28 C. 2?29 C. 1 AUTORIZZAZIONI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Piazza Castello;0;Torino;TO;Italia;2322;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;6;3;5;ARTT. 28 C. 2?29 C. 1 AUTORIZZAZIONI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Piazza Castello;0;Torino;TO;Italia;3072;Centro;7.684338758;45.07069516;Piazza Castello;10121;2017;7;28;3;ARTT. 28 C. 3 ? 29 C. 1 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
